time,q,w,ref,error,integral,torque_unsat,torque_cmd,load
0.807,0.7097573184116528,1.200773821639946,1.5707963267948966,0.8610390083832438,0.1,16.08170177119421,0.4,0.3
0.808,0.7109582891380062,1.2009707263533862,1.5707963267948966,0.8598380376568904,0.1,16.07731750517334,0.4,0.3
0.809,0.7121594559814541,1.2011668434479728,1.5707963267948966,0.8586368708134424,0.1,16.040932320904368,0.4,0.3
0.81,0.7133608181575283,1.2013621760741808,1.5707963267948966,0.8574355086373683,0.1,16.01065120287568,0.4,0.3
0.811,0.7145623748848982,1.2015567273698842,1.5707963267948966,0.8562339519099984,0.1,15.995378860379306,0.4,0.3
0.812,0.7157641253853586,1.2017505004604045,1.5707963267948966,0.855032201409538,0.1,15.979420600958564,0.4,0.3
0.8130000000000001,0.7169660688838172,1.2019434984585629,1.5707963267948966,0.8538302579110794,0.1,15.944506719434571,0.4,0.3
0.8140000000000001,0.7181682046082819,1.2021357244647286,1.5707963267948966,0.8526281221866147,0.1,15.934528593939797,0.4,0.3
0.8150000000000001,0.7193705317898488,1.2023271815668697,1.5707963267948966,0.8514257950050478,0.1,15.914608968974424,0.4,0.3
0.8160000000000001,0.7205730496626894,1.2025178728406023,1.5707963267948966,0.8502232771322071,0.1,15.877979402529672,0.4,0.3
0.8170000000000001,0.7217757574640387,1.2027078013492398,1.5707963267948966,0.8490205693308579,0.1,15.867312025653609,0.4,0.3
0.8180000000000001,0.7229786544341825,1.2028969701438428,1.5707963267948966,0.847817672360714,0.1,15.835286503560745,0.4,0.3
0.8190000000000001,0.7241817398164457,1.2030853822632674,1.5707963267948966,0.8466145869784508,0.1,15.812950259564602,0.4,0.3
0.8200000000000001,0.7253850128571799,1.2032730407342145,1.5707963267948966,0.8454113139377166,0.1,15.813258215791839,0.4,0.3
0.8210000000000001,0.7265884728057512,1.2034599485712776,1.5707963267948966,0.8442078539891453,0.1,15.781035319894565,0.4,0.3
0.8220000000000001,0.7277921189145282,1.2036461087769925,1.5707963267948966,0.8430042078803683,0.1,15.729004886159348,0.4,0.3
0.8230000000000001,0.7289959504388701,1.2038315243418845,1.5707963267948966,0.8418003763560264,0.1,15.74795431361471,0.4,0.3
0.8240000000000001,0.7301999666371146,1.204016198244517,1.5707963267948966,0.8405963601577819,0.1,15.741057275533574,0.4,0.3
0.8250000000000001,0.7314041667705662,1.2042001334515389,1.5707963267948966,0.8393921600243304,0.1,15.715160840224407,0.4,0.3
0.8260000000000001,0.7326085501034839,1.2043833329177327,1.5707963267948966,0.8381877766914126,0.1,15.663561462324502,0.4,0.3
0.8270000000000001,0.73381311590307,1.2045657995860617,1.5707963267948966,0.8369832108918266,0.1,15.641634333476476,0.4,0.3
0.8280000000000001,0.7350178634394576,1.2047475363877174,1.5707963267948966,0.8357784633554389,0.1,15.622066263546543,0.4,0.3
0.8290000000000001,0.7362227919856998,1.2049285462421664,1.5707963267948966,0.8345735348091967,0.1,15.579242847499582,0.4,0.3
0.8300000000000001,0.737427900817757,1.2051088320571977,1.5707963267948966,0.8333684259771396,0.1,15.618394156171378,0.4,0.3
0.8310000000000001,0.738633189214486,1.205288396728969,1.5707963267948966,0.8321631375804106,0.1,15.54828175436383,0.4,0.3
0.8320000000000001,0.739838656457628,1.205467243142053,1.5707963267948966,0.8309576703372685,0.1,15.508063386453545,0.4,0.3
0.833,0.7410443018317975,1.2056453741694848,1.5707963267948966,0.8297520249630991,0.1,15.52839251312956,0.4,0.3
0.834,0.7422501246244703,1.205822792672807,1.5707963267948966,0.8285462021704263,0.1,15.494727987068567,0.4,0.3
0.835,0.7434561241259724,1.2059995015021157,1.5707963267948966,0.8273402026689242,0.1,15.478670686440896,0.4,0.3
0.836,0.7446622996294685,1.2061755034961072,1.5707963267948966,0.826134027165428,0.1,15.458972601078699,0.4,0.3
0.837,0.7458686504309506,1.206350801482123,1.5707963267948966,0.8249276763639459,0.1,15.428126796373002,0.4,0.3
0.838,0.7470751758292268,1.2065253982761945,1.5707963267948966,0.8237211509656698,0.1,15.378654326370821,0.4,0.3
0.839,0.7482818751259098,1.2066992966830898,1.5707963267948966,0.8225144516689867,0.1,15.350288637043102,0.4,0.3
0.84,0.7494887476254062,1.2068724994963576,1.5707963267948966,0.8213075791694904,0.1,15.3624978950293,0.4,0.3
0.841,0.7506957926349046,1.2070450094983722,1.5707963267948966,0.820100534159992,0.1,15.30536480978944,0.4,0.3
0.842,0.751903009464365,1.2072168294603787,1.5707963267948966,0.8188933173305316,0.1,15.312796769488076,0.4,0.3
0.843,0.7531103974265075,1.2073879621425372,1.5707963267948966,0.817685929368389,0.1,15.263872602366401,0.4,0.3
0.844,0.7543179558368015,1.207558410293967,1.5707963267948966,0.8164783709580951,0.1,15.270946705821597,0.4,0.3
0.845,0.7555256840134543,1.207728176652791,1.5707963267948966,0.8152706427814422,0.1,15.245481933375444,0.4,0.3
0.846,0.7567335812774005,1.2078972639461798,1.5707963267948966,0.814062745517496,0.1,15.219856898490926,0.4,0.3
0.847,0.7579416469522909,1.208065674890395,1.5707963267948966,0.8128546798426056,0.1,15.153719385749785,0.4,0.3
0.848,0.7591498803644817,1.2082334121908336,1.5707963267948966,0.8116464464304148,0.1,15.168333464758225,0.4,0.3
0.849,0.7603582808430238,1.2084004785420703,1.5707963267948966,0.8104380459518727,0.1,15.170865626375726,0.4,0.3
0.85,0.7615668477196517,1.208566876627902,1.5707963267948966,0.8092294790752449,0.1,15.122583269930184,0.4,0.3
0.851,0.762775580328773,1.2087326091213906,1.5707963267948966,0.8080207464661235,0.1,15.121534023602662,0.4,0.3
0.852,0.763984478007458,1.208897678684905,1.5707963267948966,0.8068118487874386,0.1,15.101587283328085,0.4,0.3
0.853,0.7651935400954281,1.2090620879701655,1.5707963267948966,0.8056027866994685,0.1,15.057663786965586,0.4,0.3
0.854,0.7664027659350463,1.209225839618285,1.5707963267948966,0.8043935608598503,0.1,15.049487363755425,0.4,0.3
0.855,0.7676121548713061,1.2093889362598118,1.5707963267948966,0.8031841719235905,0.1,15.023637227702926,0.4,0.3
0.856,0.7688217062518209,1.2095513805147726,1.5707963267948966,0.8019746205430757,0.1,15.005828691761549,0.4,0.3
0.857,0.7700314194268136,1.2097131749927135,1.5707963267948966,0.8007649073680829,0.1,14.978794477768254,0.4,0.3
0.858,0.7712412937491063,1.2098743222927426,1.5707963267948966,0.7995550330457902,0.1,14.95543717392714,0.4,0.3
0.859,0.7724513285741099,1.2100348250035717,1.5707963267948966,0.7983449982207866,0.1,14.97056721350316,0.4,0.3
0.86,0.7736615232598135,1.2101946857035575,1.5707963267948966,0.797134803535083,0.1,14.907697678975913,0.4,0.3
0.861,0.7748718771667743,1.2103539069607432,1.5707963267948966,0.7959244496281223,0.1,14.911618365762278,0.4,0.3
0.862,0.7760823896581072,1.2105124913329002,1.5707963267948966,0.7947139371367894,0.1,14.896870986796024,0.4,0.3
0.863,0.7772930600994747,1.2106704413675686,1.5707963267948966,0.7935032666954218,0.1,14.853153400535746,0.4,0.3
0.864,0.7785038878590769,1.2108277596020984,1.5707963267948966,0.7922924389358197,0.1,14.828935100361226,0.4,0.3
0.865,0.7797148723076406,1.21098444856369,1.5707963267948966,0.791081454487256,0.1,14.819164158681396,0.4,0.3
0.866,0.78092601281841,1.2111405107694353,1.5707963267948966,0.7898703139764865,0.1,14.773231024599408,0.4,0.3
0.867,0.7821373087671364,1.2112959487263575,1.5707963267948966,0.7886590180277602,0.1,14.785379876865955,0.4,0.3
0.868,0.7833487595320678,1.211450764931452,1.5707963267948966,0.7874475672628287,0.1,14.748699443485874,0.4,0.3
0.869,0.7845603644939396,1.2116049618717264,1.5707963267948966,0.7862359623009569,0.1,14.729502474241073,0.4,0.3
0.87,0.7857721230359639,1.2117585420242394,1.5707963267948966,0.7850242037589327,0.1,14.69905315830233,0.4,0.3
0.871,0.78698403454382,1.2119115078561424,1.5707963267948966,0.7838122922510765,0.1,14.67194502729169,0.4,0.3
0.872,0.7881960984056448,1.212063861824718,1.5707963267948966,0.7826002283892518,0.1,14.670159396522703,0.4,0.3
0.873,0.7894083140120222,1.212215606377419,1.5707963267948966,0.7813880127828744,0.1,14.620950471123788,0.4,0.3
0.874,0.790620680755974,1.2123667439519092,1.5707963267948966,0.7801756460389225,0.1,14.609335863551252,0.4,0.3
0.875,0.7918331980329502,1.2125172769761017,1.5707963267948966,0.7789631287619464,0.1,14.618040158210327,0.4,0.3
0.876,0.7930458652408183,1.2126672078681973,1.5707963267948966,0.7777504615540782,0.1,14.597081067746352,0.4,0.3
0.877,0.794258681779855,1.2128165390367245,1.5707963267948966,0.7765376450150415,0.1,14.544501169532428,0.4,0.3
0.878,0.7954716470527357,1.2129652728805775,1.5707963267948966,0.7753246797421609,0.1,14.525768709937902,0.4,0.3
0.879,0.7966847604645247,1.2131134117890552,1.5707963267948966,0.7741115663303718,0.1,14.501910427247353,0.4,0.3
