time_s,q_ref_rad,q_rad,dq_ref_rad_s,dq_rad_s,q_measured_rad,dq_measured_rad_s,position_error_rad,velocity_error_rad_s,load_torque_nm,torque_unsat_nm,torque_cmd_nm,saturated,state_cost,input_cost,total_stage_cost,Q_position,Q_velocity,R_torque,K_position,K_velocity,closed_loop_pole_1_real,closed_loop_pole_1_imag,closed_loop_pole_2_real,closed_loop_pole_2_imag
2.999999999999999889e-02,5.235987755982988157e-01,6.789587776461536439e-02,0.000000000000000000e+00,4.295904104542229263e+00,6.721033381112705152e-02,4.279132473693656458e+00,-4.563884417871717503e-01,4.279132473693656458e+00,0.000000000000000000e+00,5.732304411237924668e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.548929418707970740e+01,3.651034873677529546e+00,3.914032906075723872e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
3.099999999999999978e-02,5.235987755982988157e-01,7.232614193515707335e-02,0.000000000000000000e+00,4.430264170541710733e+00,7.205303906872131958e-02,4.407804624313261144e+00,-4.515457365295775238e-01,4.407804624313261144e+00,0.000000000000000000e+00,5.301508242485180489e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.540871818204614385e+01,3.122887738348700815e+00,3.853160592039484555e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
3.200000000000000067e-02,5.235987755982988157e-01,7.689022051155167126e-02,0.000000000000000000e+00,4.564078576394601683e+00,7.689139156087199112e-02,4.573506438727390488e+00,-4.467073840374268245e-01,4.573506438727390488e+00,0.000000000000000000e+00,4.792153548635413429e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.549945746759296128e+01,2.551637292633220699e+00,3.805109476022618509e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
3.300000000000000155e-02,5.235987755982988157e-01,8.158757004967556736e-02,0.000000000000000000e+00,4.697349538123894774e+00,8.214792465004137900e-02,4.657423204241067261e+00,-4.414508509482574228e-01,4.657423204241067261e+00,0.000000000000000000e+00,4.443032799090644858e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.523068861807131924e+01,2.193393383755027681e+00,3.742408200182634914e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
3.400000000000000244e-02,5.235987755982988157e-01,8.641764931242848502e-02,0.000000000000000000e+00,4.830079262752919433e+00,8.632292233095233136e-02,4.875959795414073206e+00,-4.372758532673464704e-01,4.875959795414073206e+00,0.000000000000000000e+00,3.842937844607744680e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.567489817641717309e+01,1.640907919724268638e+00,3.731580609614144350e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
3.500000000000000333e-02,5.235987755982988157e-01,9.137991926077038141e-02,0.000000000000000000e+00,4.962269948341890391e+00,9.113668224444046451e-02,4.987884350843128978e+00,-4.324620933538583234e-01,4.987884350843128978e+00,0.000000000000000000e+00,3.448676053918639184e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.561580139193842598e+01,1.321485169430204110e+00,3.693728656136863009e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
3.600000000000000422e-02,5.235987755982988157e-01,9.647384304479468542e-02,0.000000000000000000e+00,5.093923784024307011e+00,9.677795044988247997e-02,5.069294182425377215e+00,-4.268208251484163496e-01,5.069294182425377215e+00,0.000000000000000000e+00,3.092384332877948339e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.534316272513478907e+01,1.062537873580999159e+00,3.640570059871578934e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
3.699999999999999817e-02,5.235987755982988157e-01,1.016988859948378954e-01,0.000000000000000000e+00,5.225042950043209622e+00,1.017117383476357495e-01,5.230155035863996993e+00,-4.218870372506630662e-01,5.230155035863996993e+00,0.000000000000000000e+00,2.590217796432467523e+00,2.590217796432467523e+00,0.000000000000000000e+00,3.552965893278413034e+01,7.454698036617185553e-01,3.627512873644585056e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
3.799999999999999906e-02,5.235987755982988157e-01,1.070337797456295537e-01,0.000000000000000000e+00,5.334893750791658285e+00,1.076391578492821854e-01,5.320040969566546707e+00,-4.159596177490166302e-01,5.320040969566546707e+00,0.000000000000000000e+00,2.206615346783683762e+00,2.206615346783683762e+00,0.000000000000000000e+00,3.529899999473877159e+01,5.410168098512528889e-01,3.584001680459002159e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
3.899999999999999994e-02,5.235987755982988157e-01,1.124586670587644222e-01,0.000000000000000000e+00,5.424887313134862055e+00,1.129994768373982772e-01,5.412086110502920988e+00,-4.105992987609005107e-01,5.412086110502920988e+00,0.000000000000000000e+00,1.836847462073722070e+00,1.836847462073722070e+00,0.000000000000000000e+00,3.515624543399215440e+01,3.748898443251859613e-01,3.553113527831734331e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
4.000000000000000083e-02,5.235987755982988157e-01,1.179544713985657828e-01,0.000000000000000000e+00,5.495804339801366289e+00,1.187946943496523688e-01,5.481435513425591211e+00,-4.048040812486464191e-01,5.481435513425591211e+00,0.000000000000000000e+00,1.501186627530014306e+00,1.501186627530014306e+00,0.000000000000000000e+00,3.487149691684399500e+01,2.503956989638819741e-01,3.512189261580788013e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
4.100000000000000172e-02,5.235987755982988157e-01,1.235039195931708356e-01,0.000000000000000000e+00,5.549448194605059115e+00,1.233073984770776954e-01,5.509681202194149918e+00,-4.002913771212210925e-01,5.509681202194149918e+00,0.000000000000000000e+00,1.294549812827522572e+00,1.294549812827522572e+00,0.000000000000000000e+00,3.453239731994767681e+01,1.862065797657526389e-01,3.471860389971342897e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
4.200000000000000261e-02,5.235987755982988157e-01,1.290963375149833114e-01,0.000000000000000000e+00,5.592417921812482540e+00,1.291612239590032851e-01,5.596042081934006873e+00,-3.944375516392955028e-01,5.596042081934006873e+00,0.000000000000000000e+00,9.208301078472977963e-01,9.208301078472977963e-01,0.000000000000000000e+00,3.434777254828681237e+01,9.421423194645178745e-02,3.444198678023326465e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
