time_s,q_ref_rad,q_rad,dq_ref_rad_s,dq_rad_s,q_measured_rad,dq_measured_rad_s,position_error_rad,velocity_error_rad_s,load_torque_nm,torque_unsat_nm,torque_cmd_nm,saturated,state_cost,input_cost,total_stage_cost,Q_position,Q_velocity,R_torque,K_position,K_velocity,closed_loop_pole_1_real,closed_loop_pole_1_imag,closed_loop_pole_2_real,closed_loop_pole_2_imag
2.000000000000000042e-02,5.235987755982988157e-01,4.018214185922579403e-03,0.000000000000000000e+00,3.697373860176035310e-01,3.796205761823654053e-03,3.808380939449672598e-01,-5.198025698364752145e-01,3.808380939449672598e-01,0.000000000000000000e+00,3.554536879196422139e-01,3.554536879196422139e-01,0.000000000000000000e+00,3.554433777979915732e+01,1.403859158396382305e-02,3.555837637138311891e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
2.100000000000000130e-02,5.235987755982988157e-01,4.404436729036126028e-03,0.000000000000000000e+00,3.862225431135466458e-01,4.874917091512618109e-03,3.969919627743649371e-01,-5.187238585067861507e-01,3.969919627743649371e-01,0.000000000000000000e+00,3.527308175246459676e-01,3.527308175246459676e-01,0.000000000000000000e+00,3.540281700029795786e+01,1.382433662573389829e-02,3.541664133692368921e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
2.199999999999999872e-02,5.235987755982988157e-01,4.806939696948881943e-03,0.000000000000000000e+00,4.025029679127563598e-01,5.760269323799716359e-03,3.781390223649251925e-01,-5.178385062744991219e-01,3.781390223649251925e-01,0.000000000000000000e+00,3.542582474840851869e-01,3.542582474840851869e-01,0.000000000000000000e+00,3.527581386229331883e+01,1.394432287894392664e-02,3.528975818517226060e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
2.299999999999999961e-02,5.235987755982988157e-01,5.225734263221536689e-03,0.000000000000000000e+00,4.187945662726547114e-01,4.125655794607488956e-03,3.774542123538108251e-01,-5.194731198036913744e-01,3.774542123538108251e-01,0.000000000000000000e+00,3.555965853340173344e-01,3.555965853340173344e-01,0.000000000000000000e+00,3.549823742290042361e+01,1.404988127791256466e-02,3.551228730417833646e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
2.400000000000000050e-02,5.235987755982988157e-01,5.660821987566688057e-03,0.000000000000000000e+00,4.350877243451510834e-01,5.671303355859504992e-03,4.212221401474623428e-01,-5.179274722424392907e-01,4.212221401474623428e-01,0.000000000000000000e+00,3.492790037091059174e-01,3.492790037091059174e-01,0.000000000000000000e+00,3.530322022312724783e+01,1.355509138133617966e-02,3.531677531450858254e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
2.500000000000000139e-02,5.235987755982988157e-01,6.111817017256254876e-03,0.000000000000000000e+00,4.509950296895665067e-01,6.759882787490404527e-03,4.863312801250047057e-01,-5.168388928108084146e-01,4.863312801250047057e-01,0.000000000000000000e+00,3.408128254000849511e-01,3.408128254000849511e-01,0.000000000000000000e+00,3.518156899961500272e+01,1.290593132857653126e-02,3.519447493094357782e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
2.600000000000000228e-02,5.235987755982988157e-01,6.578226342933185707e-03,0.000000000000000000e+00,4.664093256769306084e-01,7.082258147981882954e-03,4.703310684902922700e-01,-5.165165174503169032e-01,4.703310684902922700e-01,0.000000000000000000e+00,3.424393263439661772e-01,3.424393263439661772e-01,0.000000000000000000e+00,3.513102214642340471e+01,1.302941024743437329e-02,3.514405155667083847e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
2.699999999999999969e-02,5.235987755982988157e-01,7.060069668867839134e-03,0.000000000000000000e+00,4.818433259346531217e-01,8.071392744753920143e-03,4.522202536355561797e-01,-5.155273828535449354e-01,4.522202536355561797e-01,0.000000000000000000e+00,3.437999295604689531e-01,3.437999295604689531e-01,0.000000000000000000e+00,3.498954876801450098e+01,1.313315461842037846e-02,3.500268192263292377e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
2.800000000000000058e-02,5.235987755982988157e-01,7.557353164307144440e-03,0.000000000000000000e+00,4.972834954393050566e-01,7.815897018064324811e-03,4.799460657090631743e-01,-5.157828785802345273e-01,4.799460657090631743e-01,0.000000000000000000e+00,3.407481552746753906e-01,3.407481552746753906e-01,0.000000000000000000e+00,3.503563563524425462e+01,1.290103392478825217e-02,3.504853666916904587e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
2.900000000000000147e-02,5.235987755982988157e-01,8.069859697585798561e-03,0.000000000000000000e+00,5.125065332786534755e-01,8.550020176445618722e-03,4.999502109348347711e-01,-5.150487554218532438e-01,4.999502109348347711e-01,0.000000000000000000e+00,3.378393948583746087e-01,3.378393948583746087e-01,0.000000000000000000e+00,3.494497611302369933e+01,1.268171741314141725e-02,3.495765783043684394e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
