time_s,q_ref_rad,q_rad,dq_ref_rad_s,dq_rad_s,q_measured_rad,dq_measured_rad_s,position_error_rad,velocity_error_rad_s,load_torque_nm,torque_unsat_nm,torque_cmd_nm,saturated,state_cost,input_cost,total_stage_cost,Q_position,Q_velocity,R_torque,K_position,K_velocity,closed_loop_pole_1_real,closed_loop_pole_1_imag,closed_loop_pole_2_real,closed_loop_pole_2_imag
2.600000000000000228e-02,5.235987755982988157e-01,5.152391177427582958e-02,0.000000000000000000e+00,3.752962601571006918e+00,5.202794357932452596e-02,3.756884344384368468e+00,-4.715708320189743175e-01,3.756884344384368468e+00,0.000000000000000000e+00,3.777982623721567990e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.982839113478182185e+02,1.585905856126900062e+02,4.568744969605082247e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
2.699999999999999969e-02,5.235987755982988157e-01,5.541343942394347244e-02,0.000000000000000000e+00,3.889527649667642528e+00,5.642476249982955605e-02,3.859904577368545642e+00,-4.671740130984692874e-01,3.859904577368545642e+00,0.000000000000000000e+00,3.706089864720185290e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.932127579194221880e+02,1.526122453931297969e+02,4.458250033125519849e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
2.800000000000000058e-02,5.235987755982988157e-01,5.943897750673633740e-02,0.000000000000000000e+00,4.025538082792864181e+00,5.969752136049352037e-02,4.008200653062622187e+00,-4.639012542378053161e-01,4.008200653062622187e+00,0.000000000000000000e+00,3.633555177367490785e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.897300126691498008e+02,1.466969247441566324e+02,4.364269374133064048e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
2.900000000000000147e-02,5.235987755982988157e-01,6.359997366007313913e-02,0.000000000000000000e+00,4.160996153336801839e+00,6.408013413893295929e-02,4.148439830992983524e+00,-4.595186414593658286e-01,4.148439830992983524e+00,0.000000000000000000e+00,3.551920398015594316e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.849242078300198955e+02,1.401793168204361848e+02,4.251035246504560519e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
2.999999999999999889e-02,5.235987755982988157e-01,6.789587776461536439e-02,0.000000000000000000e+00,4.295904104542229263e+00,6.721033381112705152e-02,4.279132473693656458e+00,-4.563884417871717503e-01,4.279132473693656458e+00,0.000000000000000000e+00,3.485505216859978361e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.816490429611186528e+02,1.349860735195346990e+02,4.166351164806533234e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
3.099999999999999978e-02,5.235987755982988157e-01,7.232614193515707335e-02,0.000000000000000000e+00,4.430264170541710733e+00,7.205303906872131958e-02,4.407804624313261144e+00,-4.515457365295775238e-01,4.407804624313261144e+00,0.000000000000000000e+00,3.402283190446593153e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.763722153959919865e+02,1.286170100888382990e+02,4.049892254848302855e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
3.200000000000000067e-02,5.235987755982988157e-01,7.689022051155167126e-02,0.000000000000000000e+00,4.564078576394601683e+00,7.689139156087199112e-02,4.573506438727390488e+00,-4.467073840374268245e-01,4.573506438727390488e+00,0.000000000000000000e+00,3.309269628768873162e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.713267300956059671e+02,1.216807275099119465e+02,3.930074576055179136e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
3.300000000000000155e-02,5.235987755982988157e-01,8.158757004967556736e-02,0.000000000000000000e+00,4.697349538123894774e+00,8.214792465004137900e-02,4.657423204241067261e+00,-4.414508509482574228e-01,4.657423204241067261e+00,0.000000000000000000e+00,3.233744215031246227e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.655405225671006519e+02,1.161900183138672276e+02,3.817305408809678511e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
3.400000000000000244e-02,5.235987755982988157e-01,8.641764931242848502e-02,0.000000000000000000e+00,4.830079262752919433e+00,8.632292233095233136e-02,4.875959795414073206e+00,-4.372758532673464704e-01,4.875959795414073206e+00,0.000000000000000000e+00,3.133415138090435548e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.616490460581938464e+02,1.090921158623811351e+02,3.707411619205749957e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
3.500000000000000333e-02,5.235987755982988157e-01,9.137991926077038141e-02,0.000000000000000000e+00,4.962269948341890391e+00,9.113668224444046451e-02,4.987884350843128978e+00,-4.324620933538583234e-01,4.987884350843128978e+00,0.000000000000000000e+00,3.054934662908886622e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.566420527298411116e+02,1.036958421626914628e+02,3.603378948925325744e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
