time_s,q_ref_rad,q_rad,dq_ref_rad_s,dq_rad_s,q_measured_rad,dq_measured_rad_s,position_error_rad,velocity_error_rad_s,load_torque_nm,torque_unsat_nm,torque_cmd_nm,saturated,state_cost,input_cost,total_stage_cost,Q_position,Q_velocity,R_torque,K_position,K_velocity,closed_loop_pole_1_real,closed_loop_pole_1_imag,closed_loop_pole_2_real,closed_loop_pole_2_imag
2.000000000000000042e-02,5.235987755982988157e-01,3.107124266948315533e-02,0.000000000000000000e+00,2.918858534202180888e+00,3.084923424538422998e-02,2.929959242129544617e+00,-4.927495413529145996e-01,2.929959242129544617e+00,0.000000000000000000e+00,2.841124212745662181e+00,2.841124212745662181e+00,0.000000000000000000e+00,3.569829736652688013e+01,8.968874213610732227e+00,4.466717158013761235e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
2.100000000000000130e-02,5.235987755982988157e-01,3.412201423796153155e-02,0.000000000000000000e+00,3.050771568478377382e+00,3.459249460043802710e-02,3.061540988139195729e+00,-4.890062809978608094e-01,3.061540988139195729e+00,0.000000000000000000e+00,2.693330503100419548e+00,2.693330503100419548e+00,0.000000000000000000e+00,3.556611666416564077e+01,8.060032443256844203e+00,4.362614910742248497e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
2.199999999999999872e-02,5.235987755982988157e-01,3.729668443660533184e-02,0.000000000000000000e+00,3.174670198643798624e+00,3.825001406345616278e-02,3.150306253095967346e+00,-4.853487615348426321e-01,3.150306253095967346e+00,0.000000000000000000e+00,2.581576208754700730e+00,2.581576208754700730e+00,0.000000000000000000e+00,3.534322123308002972e+01,7.405039690675882191e+00,4.274826092375591458e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
2.299999999999999961e-02,5.235987755982988157e-01,4.058909508169292191e-02,0.000000000000000000e+00,3.292410645087587184e+00,3.948901661307887417e-02,3.251070291168743243e+00,-4.841097589852199623e-01,3.251070291168743243e+00,0.000000000000000000e+00,2.485721002686825720e+00,2.485721002686825720e+00,0.000000000000000000e+00,3.547217335424262785e+01,6.865343225775998093e+00,4.233751658001862950e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
2.400000000000000050e-02,5.235987755982988157e-01,4.399391752728369631e-02,0.000000000000000000e+00,3.404822445590776514e+00,4.400439889557651585e-02,3.390956861393087607e+00,-4.795943767027223137e-01,3.390956861393087607e+00,0.000000000000000000e+00,2.322895449810584267e+00,2.322895449810584267e+00,0.000000000000000000e+00,3.531371589874169814e+01,5.995381411945240657e+00,4.130909731068693702e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
2.500000000000000139e-02,5.235987755982988157e-01,4.750245592342577233e-02,0.000000000000000000e+00,3.508538396142077076e+00,4.815052169365992285e-02,3.543874646577515275e+00,-4.754482539046389067e-01,3.543874646577515275e+00,0.000000000000000000e+00,2.153309478137701571e+00,2.153309478137701571e+00,0.000000000000000000e+00,3.526507075631035093e+01,5.151935231819622985e+00,4.041700598812997214e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
2.600000000000000228e-02,5.235987755982988157e-01,5.110570764372929925e-02,0.000000000000000000e+00,3.603251720303524586e+00,5.160973944877799563e-02,3.607173463116886136e+00,-4.719890361495208131e-01,3.607173463116886136e+00,0.000000000000000000e+00,2.064558683417740959e+00,2.064558683417740959e+00,0.000000000000000000e+00,3.503588809808066173e+01,4.736002841417329634e+00,3.977189093949799314e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
2.699999999999999969e-02,5.235987755982988157e-01,5.479879705809725943e-02,0.000000000000000000e+00,3.693089414367958234e+00,5.581012013398334304e-02,3.663466342068861348e+00,-4.677886554643154726e-01,3.663466342068861348e+00,0.000000000000000000e+00,1.973666575036060244e+00,1.973666575036060244e+00,0.000000000000000000e+00,3.469944750069016948e+01,4.328177499349525448e+00,3.902762500003969137e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
2.800000000000000058e-02,5.235987755982988157e-01,5.857675998212553276e-02,0.000000000000000000e+00,3.777962924028272607e+00,5.883530383588271573e-02,3.760625494298030613e+00,-4.647634717624161138e-01,3.760625494298030613e+00,0.000000000000000000e+00,1.861756549287183926e+00,1.861756549287183926e+00,0.000000000000000000e+00,3.464958303811064866e+01,3.851263832015247246e+00,3.850084687012589768e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
2.900000000000000147e-02,5.235987755982988157e-01,6.243358883970777373e-02,0.000000000000000000e+00,3.856828857582237369e+00,6.291374931856759389e-02,3.844272535238418609e+00,-4.606850262797312356e-01,3.844272535238418609e+00,0.000000000000000000e+00,1.749720886617677884e+00,1.749720886617677884e+00,0.000000000000000000e+00,3.443668242355705900e+01,3.401692423406836863e+00,3.783837484696389453e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
2.999999999999999889e-02,5.235987755982988157e-01,6.636329409507336907e-02,0.000000000000000000e+00,3.929705255365594230e+00,6.567775014158505620e-02,3.912933624517020981e+00,-4.579210254567137595e-01,3.912933624517020981e+00,0.000000000000000000e+00,1.663970820065902245e+00,1.663970820065902245e+00,0.000000000000000000e+00,3.433999616023879042e+01,3.076443211145323708e+00,3.741643937138411502e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
3.099999999999999978e-02,5.235987755982988157e-01,7.036124064511491139e-02,0.000000000000000000e+00,3.997946550041539204e+00,7.008813777867915762e-02,3.975487003813089615e+00,-4.535106378196196442e-01,3.975487003813089615e+00,0.000000000000000000e+00,1.565707243004788918e+00,1.565707243004788918e+00,0.000000000000000000e+00,3.403146144398139938e+01,2.723821300886285712e+00,3.675528274486768510e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
3.200000000000000067e-02,5.235987755982988157e-01,7.442217899997063957e-02,0.000000000000000000e+00,4.060938354855733401e+00,7.442335004929095943e-02,4.070366217188522207e+00,-4.491754255490078562e-01,4.070366217188522207e+00,0.000000000000000000e+00,1.441723619516340094e+00,1.441723619516340094e+00,0.000000000000000000e+00,3.385687439033517165e+01,2.309518883412551737e+00,3.616639327374772250e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
3.300000000000000155e-02,5.235987755982988157e-01,7.853957949883864920e-02,0.000000000000000000e+00,4.117400498868013514e+00,7.909993409920446084e-02,4.077474164985186000e+00,-4.444988414990943548e-01,4.077474164985186000e+00,0.000000000000000000e+00,1.386114236332819161e+00,1.386114236332819161e+00,0.000000000000000000e+00,3.333381520803474984e+01,2.134791862405016172e+00,3.546860707043976646e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
3.400000000000000244e-02,5.235987755982988157e-01,8.271039888367444359e-02,0.000000000000000000e+00,4.170819384835788846e+00,8.261567190219828993e-02,4.216699917496942618e+00,-4.409831036961004980e-01,4.216699917496942618e+00,0.000000000000000000e+00,1.234471130131977290e+00,1.234471130131977290e+00,0.000000000000000000e+00,3.343825193017180908e+01,1.693243301254801603e+00,3.513149523142661224e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
3.500000000000000333e-02,5.235987755982988157e-01,8.692674674127429113e-02,0.000000000000000000e+00,4.216347857599841653e+00,8.668350972494437423e-02,4.241962260101080240e+00,-4.369152658733544414e-01,4.241962260101080240e+00,0.000000000000000000e+00,1.170447374003242391e+00,1.170447374003242391e+00,0.000000000000000000e+00,3.306428779918872607e+01,1.522163394790095658e+00,3.458645119397882439e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
