timestamp_s,torque_command_nm,torque_applied_nm,position_true_rad,position_measured_rad,velocity_true_rad_s,velocity_est_rad_s,acceleration_true_rad_s2,acceleration_est_rad_s2,torque_predicted_nm,residual_nm
10.047,0.06620351032738772,0.06620351032738772,0.5633939280258072,0.5634027452958462,-2.182720808642786,-2.180944741647044,12.089416416606957,12.175898850339722,0.06493544522644273,0.0012680651009449873
10.048,0.06760151510434069,0.06760151510434069,0.5612233181761542,0.5607778407358018,-2.1706098496529975,-2.168709578223701,12.110958989788179,12.28841204400772,0.06812476387229462,-0.0005232487679539266
10.049,0.06899885268163143,0.06899885268163143,0.5590648407085339,0.5588436131032704,-2.158477467620304,-2.1563679175590265,12.132382032693561,12.384008016530515,0.07099012723758634,-0.0019912745559549083
10.05,0.07039550926810374,0.07039550926810374,0.5569185169262475,0.5567775424069795,-2.146323782286417,-2.1439415621906384,12.153685333886402,12.459143673838133,0.07346016096173455,-0.003064651693630807
10.051,0.07179147107931781,0.07179147107931781,0.5547843680126442,0.5547268789853357,-2.1341489136033056,-2.1314496302113484,12.174868683111558,12.519639659363369,0.07564772803882314,-0.0038562569595053248
10.052,0.0731867243376973,0.0731867243376973,0.5526624150309122,0.5529276473969341,-2.1219529817320075,-2.1189022828719097,12.195931871298088,12.573539155756047,0.07771008641284739,-0.0045233620751500975
10.053,0.07458125527265425,0.07458125527265425,0.5505526789238707,0.5504040044426294,-2.1097361070414467,-2.106302551899834,12.216874690560743,12.624540967565299,0.0797196852207725,-0.0051384299481182505
10.054,0.07597505012072975,0.07597505012072975,0.5484551805137635,0.5484632283436081,-2.0974984101072445,-2.093653200936777,12.237696934202274,12.669935607419431,0.08162305477582325,-0.005648004655093505
10.055,0.07736809512573292,0.07736809512573292,0.546369940502053,0.5460196135656171,-2.0852400117105288,-2.0809626806849937,12.258398396715624,12.704488782411447,0.08331665149128789,-0.005948556365554969
10.056000000000001,0.07876037653887513,0.07876037653887513,0.5442969794692163,0.5442281236509108,-2.072961032836743,-2.0682442233719525,12.27897887378587,12.728025128567987,0.08479597115135187,-0.006035594612476741
10.057,0.08015188061889458,0.08015188061889458,0.5422363178745419,0.5425171698107596,-2.060661594674451,-2.055506630427856,12.2994381622917,12.749213861397466,0.08623068364739389,-0.006078803028499308
10.058,0.08154259363221096,0.08154259363221096,0.5401879760559277,0.5408518408667563,-2.048341818614143,-2.042745795649156,12.319776060308351,12.776512259120505,0.08778732562069969,-0.006244731988488725
10.059000000000001,0.08293250185305141,0.08293250185305141,0.5381519742296806,0.5373977495750024,-2.0360018262470336,-2.0299536059096135,12.339992367109142,12.804378084814692,0.08935762573434383,-0.006425123881292419
10.06,0.08432159156357663,0.08432159156357663,0.5361283324903168,0.535676545188504,-2.0236417393638666,-2.0171370394795254,12.360086883166966,12.818029892503969,0.0906505307535326,-0.006328939189955973
10.061,0.08570984905403514,0.08570984905403514,0.5341170708103631,0.5343531269005707,-2.0112616799537095,-2.004317546124604,12.380059410157223,12.811284521197706,0.09154281006956734,-0.005832961015532198
10.062,0.08709726062288593,0.08709726062288593,0.5321182090401604,0.5319507810525971,-1.9988617702027505,-1.9915144704371281,12.399909750959134,12.787111354261206,0.09209127360291451,-0.004994012980028578
10.063,0.0884838125769401,0.0884838125769401,0.5301317669076673,0.5296474571590546,-1.9864421324930925,-1.9787433234160796,12.419637709658007,12.74523236634688,0.09228921738974061,-0.003805404812800506
10.064,0.08986949123148337,0.08986949123148337,0.5281577640182658,0.5278936047664322,-1.974002889401546,-1.9660240057044314,12.439243091546539,12.684160423811193,0.09210582429383313,-0.0022363330623497574
10.065,0.09125428291042996,0.09125428291042996,0.5261962198545673,0.5265538370221027,-1.9615441636984183,-1.9533750025684533,12.458725703127682,12.611154817446193,0.09168228120886249,-0.00042799829843252757
