time_s,q_ref_rad,q_rad,dq_rad_s,q_measured_rad,dq_est_rad_s,state_error_q_rad,state_error_dq_rad_s,torque_unsat_nm,torque_applied_nm,saturated,requested_pole_1_real,requested_pole_1_imag,requested_pole_2_real,requested_pole_2_imag,computed_pole_1_real,computed_pole_1_imag,computed_pole_2_real,computed_pole_2_imag
4.400000000000000022e-01,5.235987755982988157e-01,5.401202364448147719e-01,3.614162021452443918e-01,5.409852287775310797e-01,6.689351181178664341e-01,1.738645317923226408e-02,6.689351181178664341e-01,-3.636577902944458929e-01,-3.636577902944458929e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
4.500000000000000111e-01,5.235987755982988157e-01,5.417474337338007428e-01,1.627197288986009238e-01,5.413925835356988570e-01,6.061151538877576073e-01,1.779380793740004130e-02,6.061151538877576073e-01,-3.395145926992220731e-01,-3.395145926992220731e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
4.600000000000000200e-01,5.235987755982988157e-01,5.415905302739686400e-01,-1.569034598321120133e-02,5.410203322559541395e-01,5.417811257015346937e-01,1.742155665765532380e-02,5.417811257015346937e-01,-3.109168983112580720e-01,-3.109168983112580720e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
4.700000000000000289e-01,5.235987755982988157e-01,5.398666920999695140e-01,-1.723838173999116818e-01,5.391498620430684729e-01,4.688983110025245482e-01,1.555108644476965729e-02,4.688983110025245482e-01,-2.714120853281984380e-01,-2.714120853281984380e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
4.799999999999999822e-01,5.235987755982988157e-01,5.368394581295169443e-01,-3.027233970452581913e-01,5.361029308453144626e-01,3.915391679247319789e-01,1.250415524701564696e-02,3.915391679247319789e-01,-2.242732610088371825e-01,-2.242732610088371825e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
4.899999999999999911e-01,5.235987755982988157e-01,5.328002942464432623e-01,-4.039163883073652039e-01,5.326529024439859983e-01,3.178849671189741266e-01,9.054126845687182623e-03,3.178849671189741266e-01,-1.766987512744814803e-01,-1.766987512744814803e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
5.000000000000000000e-01,5.235987755982988157e-01,5.280310340487349707e-01,-4.769260197708290461e-01,5.280950103663110129e-01,2.405175496303268434e-01,4.496234768012197236e-03,2.405175496303268434e-01,-1.221442985626857020e-01,-1.221442985626857020e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
5.100000000000000089e-01,5.235987755982988157e-01,5.228373853934114024e-01,-5.193648655323603869e-01,5.221854536921303191e-01,1.573702279254872161e-01,-1.413321906168496511e-03,1.573702279254872161e-01,-5.855389169591349030e-02,-5.855389169591349030e-02,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
5.200000000000000178e-01,5.235987755982988157e-01,5.175583646822083939e-01,-5.279020711202982996e-01,5.169993206104113170e-01,8.977187431574849830e-02,-6.599454987887498625e-03,8.977187431574849830e-02,-4.982772854541218932e-03,-4.982772854541218932e-03,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
5.300000000000000266e-01,5.235987755982988157e-01,5.124685204899173119e-01,-5.089844192291128611e-01,5.121700039206402710e-01,3.250151998646320928e-02,-1.142877167765854463e-02,3.250151998646320928e-02,4.254011248204597057e-02,4.254011248204597057e-02,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
5.400000000000000355e-01,5.235987755982988157e-01,5.078006461135158300e-01,-4.667874376401456860e-01,5.074365295398857167e-01,-1.808337581972864136e-02,-1.616224605841309891e-02,-1.808337581972864136e-02,8.681078639610863290e-02,8.681078639610863290e-02,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
5.500000000000000444e-01,5.235987755982988157e-01,5.037616238056236151e-01,-4.039022307892228270e-01,5.033233680578184099e-01,-5.740665305842884009e-02,-2.027540754048040572e-02,-5.740665305842884009e-02,1.233521049473788322e-01,1.233521049473788322e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
