time_s,q_ref_rad,q_rad,dq_rad_s,q_measured_rad,dq_est_rad_s,state_error_q_rad,state_error_dq_rad_s,torque_unsat_nm,torque_applied_nm,saturated,requested_pole_1_real,requested_pole_1_imag,requested_pole_2_real,requested_pole_2_imag,computed_pole_1_real,computed_pole_1_imag,computed_pole_2_real,computed_pole_2_imag
2.000000000000000111e-01,5.235987755982988157e-01,2.502818530969002642e-01,1.586673678480587046e+00,2.500439199107466481e-01,1.279332194275557999e+00,-2.735548556875521675e-01,1.279332194275557999e+00,5.740192683615583102e-02,5.740192683615583102e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
2.099999999999999922e-01,5.235987755982988157e-01,2.657946796369046738e-01,1.551282654000442962e+00,2.660363799448337563e-01,1.311323575188873214e+00,-2.575623956534650594e-01,1.311323575188873214e+00,4.172659823677529745e-02,4.172659823677529745e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
2.200000000000000011e-01,5.235987755982988157e-01,2.808886482995417433e-01,1.509396866263706727e+00,2.821594293283055666e-01,1.341421711504704017e+00,-2.414393462699932491e-01,1.341421711504704017e+00,2.617183056651628537e-02,2.617183056651628537e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
2.300000000000000100e-01,5.235987755982988157e-01,2.955020591556348775e-01,1.461341085609314527e+00,2.949669000190879853e-01,1.335354247262057648e+00,-2.286318755792108304e-01,1.335354247262057648e+00,1.727411093917138873e-02,1.727411093917138873e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
2.399999999999999911e-01,5.235987755982988157e-01,3.096094041248310669e-01,1.410734496919619385e+00,3.095369697242394413e-01,1.347519519587366377e+00,-2.140618058740593743e-01,1.347519519587366377e+00,4.952026488740574051e-03,4.952026488740574051e-03,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
2.500000000000000000e-01,5.235987755982988157e-01,3.231688830276850943e-01,1.355947890285403634e+00,3.220833062729119844e-01,1.338230933115355237e+00,-2.015154693253868312e-01,1.338230933115355237e+00,-3.378384219693109092e-03,-3.378384219693109092e-03,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
2.600000000000000089e-01,5.235987755982988157e-01,3.361605919980913404e-01,1.299170897040626382e+00,3.361022163724998180e-01,1.344596940799698048e+00,-1.874965592257989977e-01,1.344596940799698048e+00,-1.461838034294155042e-02,-1.461838034294155042e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
2.700000000000000178e-01,5.235987755982988157e-01,3.485507123690302911e-01,1.239012037093894625e+00,3.486382152835735271e-01,1.335497235830465312e+00,-1.749605603147252886e-01,1.335497235830465312e+00,-2.296283533853771264e-02,-2.296283533853771264e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
2.800000000000000266e-01,5.235987755982988157e-01,3.603214509749678163e-01,1.177073860593751631e+00,3.609758481695615195e-01,1.325323841107298728e+00,-1.626229274287372961e-01,1.325323841107298728e+00,-3.103476693720959301e-02,-3.103476693720959301e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
2.899999999999999800e-01,5.235987755982988157e-01,3.714571162899080736e-01,1.113566531494023737e+00,3.722227798969565682e-01,1.305260774270519342e+00,-1.513759957013422475e-01,1.305260774270519342e+00,-3.714837815472676885e-02,-3.714837815472676885e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
2.999999999999999889e-01,5.235987755982988157e-01,3.819525635739159930e-01,1.049544728400793048e+00,3.826472059880218213e-01,1.278978957754119961e+00,-1.409515696102769944e-01,1.278978957754119961e+00,-4.192816279382062528e-02,-4.192816279382062528e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
3.099999999999999978e-01,5.235987755982988157e-01,3.918096064754672536e-01,9.857042901551280600e-01,3.919249480666423535e-01,1.243858482764913287e+00,-1.316738275316564621e-01,1.243858482764913287e+00,-4.482892922028115790e-02,-4.482892922028115790e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
3.200000000000000067e-01,5.235987755982988157e-01,4.010394932266528878e-01,9.229886751185623073e-01,4.012945931588920434e-01,1.213169085410918946e+00,-1.223041824394067723e-01,1.213169085410918946e+00,-4.830977725825841285e-02,-4.830977725825841285e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
3.300000000000000155e-01,5.235987755982988157e-01,4.096500799102479329e-01,8.610586683595050639e-01,4.094243467613113419e-01,1.173149712894020036e+00,-1.141744288369874738e-01,1.173149712894020036e+00,-4.978507591951802924e-02,-4.978507591951802924e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
3.400000000000000244e-01,5.235987755982988157e-01,4.176590520737233359e-01,8.008972163475392980e-01,4.188832668369535384e-01,1.150423942361040064e+00,-1.047155087613452773e-01,1.150423942361040064e+00,-5.425158436589455624e-02,-5.425158436589455624e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
3.500000000000000333e-01,5.235987755982988157e-01,4.250682408536429202e-01,7.409188779919584356e-01,4.249016135457172050e-01,1.095565015212572657e+00,-9.869716205258161068e-02,1.095565015212572657e+00,-5.243259647991981021e-02,-5.243259647991981021e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
